movie_id,actor_id
22007,35981
22007,96790
22007,78659
22007,58794
765,11357
765,11749
765,11750
765,11751
765,11753
10615,38334
10615,65919
10615,65920
10615,38951
10615,14060
205321,19146
205321,1234
205321,78031
205321,11512
205321,31633
38007,61659
38007,119368
38007,8875
38007,149665
38007,60633
14256,11664
14256,23659
14256,228
14256,23882
14256,23496
540,22121
540,22122
540,22123
540,6278
540,22124
370464,1438026
370464,1102260
370464,1393826
370464,20158
370464,44240
20055,27755
20055,18041
20055,19225
20055,2506
20055,1167915
224569,532
224569,975133
224569,19189
224569,19654
224569,68750
395766,34715
395766,139654
395766,63608
395766,557395
395766,1607178
39303,93344
39303,1236
39303,10399
39303,7166
142061,27811
142061,42160
142061,56930
142061,2136
142061,136530
370662,25072
370662,186329
370662,1523611
370662,556097
370662,83261
252360,10862
252360,1287700
252360,105688
252360,94702
252360,1255950
256740,17140
256740,17648
256740,48
256740,57674
256740,28410
299145,928572
299145,12931
299145,20495
299145,84522
299145,1040469
241766,189431
241766,5538
241766,32563
241766,1040002
241766,1283840
12535,14639
12535,29803
12535,9599
12535,13640
12535,72680
50839,1979
50839,6162
50839,16940
50839,17306
50839,122888
86549,152416
86549,206426
86549,933319
13973,6807
13973,5657
13973,9015
13973,15376
13973,9048
244786,996701
244786,18999
244786,129104
244786,970216
244786,223012
11129,42604
11129,41042
11129,68284
11129,30316
11129,68286
75861,52852
75861,62747
75861,36669
75861,67602
75861,212218
13551,328
13551,3051
13551,9827
13551,16851
13551,17051
850,4778
850,7333
850,12708
850,12699
850,12709
12586,16859
12586,7353
12586,72984
12586,59743
12586,72983
11564,64457
11564,69889
11564,44797
11564,521
11564,7505
301748,8211
301748,21315
301748,52775
301748,6715
301748,77330
108346,11278
108346,2206
108346,118617
108346,93177
108346,1043950
805,12021
805,11147
805,4970
805,12022
805,12023
11697,4165
11697,854
11697,7303
11697,18391
11697,8254
22051,12791
22051,9827
22051,8212
22051,27563
22051,13936
55347,3061
55347,290
55347,19119
55347,5725
55347,21633
10070,9296
10070,9290
10070,43778
10070,52860
10070,19302
8469,7171
8469,21561
8469,17580
8469,55192
8469,3999
658,738
658,9907
658,9908
658,9909
658,9910
125490,572541
125490,190895
125490,56890
125490,86237
125490,29384
1585,854
1585,17752
1585,17753
1585,3383
1585,7666
627,3061
627,1125
627,9012
627,18023
627,9015
23618,82587
23618,85931
23618,5726
23618,1897
41436,90596
41436,141373
41436,87220
41436,141374
41436,141378
10162,2481
10162,1282
10162,58068
10162,42571
10162,147054
1430,17087
1430,46432
1430,19011
1430,46433
1430,10017
10014,5139
10014,62018
10014,55958
10014,52306
10014,62019
11257,10978
11257,1283
11257,656
11257,6104
11257,4001
158015,17286
158015,569
158015,81083
158015,131781
158015,55899
82507,569
82507,928906
82507,7132
82507,5296
82507,17874
20337,78029
261,3635
261,3636
261,2753
261,3362
261,2672
1685,18643
1685,10539
1685,12023
1685,13260
1685,10017
20737,7431
20737,20623
20737,2169
20737,8854
20737,32205
10225,64198
10225,64199
10225,64200
10225,64201
10225,64202
826,8252
826,12248
826,10018
826,12249
826,12250
34086,4788
34086,131785
34086,19968
34086,1491527
5854,30618
5854,6905
5854,8963
5854,21416
5854,21523
284,3151
284,4090
284,4091
284,4093
284,4094
10285,62596
10285,64741
10285,64742
10285,51579
10285,63544
5780,3636
5780,5823
5780,45523
5780,45524
5780,41985
292,4169
292,4237
292,4238
292,4239
292,4240
223485,17288
223485,113505
223485,77335
223485,1046903
223485,3075
29463,56871
29463,103899
29463,103900
29463,103901
29463,103902
18065,49002
18065,51944
18065,65829
18065,41556
18065,4239
22013,13784
22013,14500
22013,11128
22013,29313
22013,60158
821,12147
821,13784
821,12149
821,2896
821,12150
53862,35596
53862,49002
53862,828
53862,54429
53862,49551
3089,4165
3089,12151
3089,30296
3089,4302
3089,3336
30139,60561
30139,105762
30139,73831
30139,591785
30139,1667623
132344,569
132344,1146
132344,12042
132344,1140264
132344,1140265
15582,23532
15582,15655
15582,41230
15582,44818
15582,78413
15158,6474
15158,97939
15158,79584
15158,87127
15158,41978
44634,55314
44634,18284
44634,88161
44634,66101
44634,154217
30309,59174
30309,28779
30309,192506
30309,41798
30309,1233673
7509,52969
7509,52970
7509,52971
7509,230632
7509,52973
10557,11851
10557,8443
10557,65864
10557,16756
10557,128645
23531,2956
23531,12792
23531,1222232
23531,1438101
23531,1120876
28005,30430
28005,20275
28005,178622
28005,5471
40247,15556
40247,2229
40247,2956
40247,17485
40247,25908
252,3460
252,3461
252,3462
252,3463
252,3468
24126,6104
24126,27504
24126,59449
24126,36059
24126,14328
13982,4517
13982,56128
13982,3267
13982,40403
13982,25990
16642,1205
16642,69054
16642,3011
16642,9880
16642,2096
17734,1241
17734,20387
17734,10297
17734,27563
17734,1903
18892,16850
18892,35551
18892,59967
18892,10556
18892,2230
549,2954
549,7487
549,2778
549,64
549,1121
121986,45400
121986,1175394
121986,1023139
121986,80661
121986,6183
10683,209
10683,16165
10683,1233
10683,19152
10683,1131554
17995,62842
17995,82581
17995,82582
17995,125845
246403,2536
246403,15033
246403,9640
246403,589162
246403,60286
35691,15905
35691,46922
35691,54479
35691,114604
35691,114605
49010,585
49010,20814
49010,60966
49010,117458
49010,232684
11229,2628
11229,368
11229,68672
11229,6486
11229,99
22488,88834
22488,86384
22488,938390
22488,119807
22488,65529
24469,91643
24469,17288
24469,8309
24469,972306
24469,45051
82533,45400
82533,1094969
82533,25382
82533,124644
82533,1094968
50942,8977
50942,2109
50942,10132
50942,157847
50942,108774
84174,205
84174,52848
84174,51988
84174,221581
84174,36801
34099,12519
34099,78229
34099,64306
34099,33343
34099,202893
79940,132857
79940,132856
79940,4764
79940,58225
79940,23659
281230,7036
281230,105363
281230,116882
281230,1327400
281230,20187
38033,59252
38033,65827
38033,1370
38033,22434
38033,78342
100975,15370
100975,5699
100975,21490
100975,57136
100975,1388505
38541,37014
38541,2712
38541,16501
38541,24047
38541,225
39563,8785
39563,18992
39563,1562
39563,14950
39563,1167019
234212,49
234212,81685
234212,582816
234212,53117
234212,55615
27404,15423
27404,1213118
27404,1179247
27404,102669
27404,1271493
170480,32897
170480,3094
170480,55259
170480,179508
170480,1300070
71866,108916
71866,73462
71866,60073
71866,230060
71866,1103656
192210,38670
192210,1271
192210,83225
192210,3196
192210,130040
180296,22226
180296,56322
180296,19278
180296,475512
180296,71189
157058,63239
157058,552135
157058,932695
157058,1126417
157058,13645
70006,557803
70006,557804
70006,52483
70006,557805
70006,133382
26039,18391
26039,4301
26039,4966
26039,26512
26039,13399
79587,57345
79587,11886
79587,151433
79587,37157
79587,18285
176077,134235
176077,59252
176077,34199
176077,2154
176077,19143
260947,94423
260947,19197
260947,105641
260947,328
260947,23899
342502,10843
342502,150
342502,71913
342502,54649
342502,224753
191229,5616
191229,21181
191229,147
191229,8927
43213,7164
43213,17920
43213,5170
43213,825
43213,23346
44594,17178
44594,56890
44594,20750
44594,2838
44594,1294
248,3381
248,3380
248,3382
248,857
248,2314
325173,78110
325173,18461
325173,946263
325173,52409
325173,78498
55831,30585
55831,40403
55831,46946
351043,7517
351043,8210
351043,42820
351043,18262
351043,5274
43942,226772
43942,226773
43942,226774
43942,226775
43942,226776
66942,133212
66942,81331
66942,227099
66942,61350
66942,221032
356483,1736
356483,6681
356483,93934
356483,6804
356483,1378128
10476,18288
10476,18471
10476,343
10476,40036
10476,21215
239,3149
239,3150
239,3151
239,3152
239,3155
10281,62596
10281,64719
10281,64720
10281,64721
10281,55267
630,9066
630,9067
630,9068
630,9069
630,9070
3034,3460
3034,1039
3034,29802
3034,29803
3034,9599
13025,81095
13025,81096
13025,81097
13025,63864
13025,81098
21461,85881
21461,85889
21461,123316
21461,35068
21461,85669
55306,8949
55306,134178
55306,150061
55306,43772
55306,10860
17264,81544
17264,1937
17264,8437
17264,87825
17264,16166
16016,42095
16016,89973
16016,15087
16016,1562
16016,1143305
15875,4165
15875,78896
15875,18391
15875,4355
15875,84229
43306,12147
43306,77158
43306,37446
43306,4303
43306,30537
11072,68091
11072,3460
11072,13640
11072,14253
11072,29803
9730,2174
9730,58813
9730,3034
9730,58814
9730,1064
26371,42627
26371,3291
26371,11278
26371,656
26371,4001
14137,20788
14137,2877
14137,176628
14137,157059
14137,21131
291,4322
291,4323
291,4324
291,4325
291,4326
8875,56162
8875,12538
8875,45391
8875,56163
8875,56164
872,13294
872,13295
872,8857
872,13296
872,13297
72914,567557
72914,567560
72914,1298586
72914,1298587
72914,1298588
139038,9562
139038,154000
139038,32907
139038,5726
139038,28638
9591,16857
9591,51670
9591,31
9591,18324
9591,58019
10676,11784
10676,66199
10676,6836
10676,66200
10676,66201
1687,7505
1687,10539
1687,18647
1687,18648
1687,8544
24748,3636
24748,19550
24748,1934
24748,30511
24748,13786
181330,55638
181330,1174141
181330,1174142
181330,1174143
181330,1320506
468,741
468,6384
468,785
468,6385
468,6386
401,5367
401,524
401,65
401,133
401,5376
76,569
76,1146
76,571
76,572
76,573
25636,8289
25636,5724
25636,70851
25636,2778
25636,18686
19316,55253
19316,6720
19316,84462
19316,5377
19316,14984
21074,87297
21074,93290
21074,93291
21074,93292
21074,93293
84329,8924
84329,882
84329,11006
84329,4038
84329,133
20,98
20,99
20,100
20,101
20,102
157386,996701
157386,94185
157386,60073
157386,1030512
157386,198855
13007,74086
13007,74087
13007,74088
13007,74089
13007,191441
13518,74600
13518,191182
13518,158079
13518,19011
13518,10750
116584,4935
116584,32458
116584,75311
116584,2958
46849,58899
46849,42566
46849,2247
46849,9594
46849,87194
40428,123992
40428,123993
40428,123994
40428,123995
40428,123996
17334,57171
17334,82695
17334,1211
17334,562190
17334,1708694
20764,10839
20764,16429
20764,91251
45132,11678
45132,27578
45132,882
45132,4724
45132,2518
76706,71128
76706,60460
76706,305275
76706,22074
76706,58058
332285,10871
332285,2838
332285,39117
332285,4451
332285,53577
49471,15531
49471,17764
49471,6861
49471,32396
49471,93538
13569,46772
13569,42705
13569,27737
13569,23648
13569,1657172
7512,36422
7512,52792
7512,51298
7512,53256
7512,52793
356216,1471194
356216,1502429
356216,1502430
356216,77821
356216,1502454
11798,70517
11798,1115
11798,70518
11798,70519
11798,148139
146631,1084848
146631,323331
146631,1017259
146631,15111
146631,203160
43546,105636
43546,129520
43546,8727
43546,34287
43546,120549
61038,56457
61038,16646
61038,167325
61038,180486
78373,33654
78373,56857
78373,87018
78373,58019
78373,34486
17820,39601
17820,82407
17820,25787
17820,3156
17820,148669
74457,61981
74457,1076342
74457,31168
74457,343
74457,8395
283384,4038
283384,6575
283384,9560
283384,17052
283384,55636
19933,16165
19933,28168
19933,14104
19933,56055
19933,1498595
756,565402
756,2106
756,1098082
756,233471
433715,1500111
433715,1734573
433715,1734574
433715,1734575
9728,58799
9728,58802
9728,1225471
9728,106249
9728,55268
9731,197057
9731,162927
9731,1212555
9731,745
9731,94182
9916,7071
9916,9976
9916,60459
9916,60460
9916,60461
309425,23931
309425,1328
309425,57674
309425,1036
309425,87400
14156,19148
14156,122442
14156,57251
14156,20580
14156,43943
43610,93805
43610,8487
43610,8841
43610,17753
43610,33004
360339,84698
360339,119586
360339,935201
360339,77277
360339,82700
31163,107709
31163,11852
31163,107710
31163,107711
31163,35783
297621,17270
297621,222129
297621,18980
297621,20848
297621,29221
16205,5139
16205,80013
16205,10210
16205,4569
16205,80017
887,13576
887,13577
887,13578
887,7663
887,13579
9517,51214
9517,11671
9517,6408
9517,54126
9517,10692
6007,47175
6007,47176
6007,47177
6007,49561
6007,49562
364083,1523137
364083,87886
364083,1523142
364083,1523143
364083,1506492
69640,55392
69640,62747
69640,75604
69640,2137
69640,189794
347548,1244469
347548,93177
347548,47404
347548,218345
347548,1495607
657,738
657,9896
657,96973
657,9898
657,8606
28165,99039
28165,103861
28165,1073042
28165,98330
28165,136879
11561,1243
11561,3092
11561,41269
11561,69884
11561,30050
270303,1094091
270303,132712
270303,1172147
270303,133980
270303,1210610
11624,1243
11624,8516
11624,23708
11624,9565
11624,14371
595,8487
595,2112
595,8498
595,8488
595,8489
8810,2461
8810,27752
8810,47461
8810,121417
8810,26491
226,448
226,2838
226,133
226,2839
226,1346644
92182,550843
92182,27858
92182,204405
92182,992718
92182,114603
72213,78040
72213,525139
72213,441898
72213,235548
72213,363929
990,3636
990,14882
990,6721
990,862
990,14883
55604,11492
55604,12147
55604,30155
55604,89088
55604,9067
20862,33527
20862,203677
20862,65529
20862,15439
20862,7863
2771,13242
2771,15250
2771,52860
2771,58528
2771,27976
80,569
80,1146
80,649
80,651
80,657
11023,38940
11023,59252
11023,67599
11023,18686
11023,55493
33667,8487
33667,24815
33667,81970
33667,10607
33667,7641
39013,72129
39013,16861
39013,54711
39013,46814
39013,39520
11194,68534
11194,68535
11194,68536
11194,68537
11194,68538
43839,10922
43839,94928
43839,18156
43839,109897
43839,9070
1382,16860
1382,16861
1382,53887
1382,53888
1382,53889
44639,1892
44639,1331425
44639,102786
44639,19011
44639,1331426
301351,29222
301351,1186505
301351,8210
301351,1469633
301351,1469630
4816,2178
4816,19183
4816,39596
4816,14731
4816,2561
7873,3894
7873,6862
7873,52605
7873,53247
7873,53248
331190,51072
331190,35013
331190,39390
331190,13920
331190,10839
15186,12640
15186,18070
15186,2229
15186,1980
15186,11076
17994,82580
17994,72055
17994,21484
17994,42335
17994,109761
1378,19766
1378,19764
1378,19762
1378,19760
1378,19761
48382,63494
48382,7144
12901,55152
12901,74053
12901,74054
12901,74055
250124,1201716
250124,41091
250124,28846
250124,22227
250124,1336393
14284,106843
14284,106840
14284,595477
14284,106839
14284,1195357
57120,1812
57120,21089
57120,883
57120,35028
57120,17142
12228,2778
12228,71766
12228,6449
12228,13716
22617,1004
22617,60205
22617,89470
22617,1187539
22617,1187540
55561,3051
55561,7489
55561,14406
55561,10402
55561,1064534
42889,130534
42889,130535
42889,84518
42889,130536
42889,1254617
24363,2157
24363,12640
24363,21028
24363,4939
24363,1224565
13121,76999
13121,74427
13121,6181
13121,77000
13121,15799
24746,103999
24746,104000
24746,104001
24746,81192
24746,104002
12109,71281
12109,71282
12109,30433
12109,71283
12109,1497784
27023,884
27023,71530
27023,1462
27023,7404
27023,68842
22913,382
22913,89798
22913,235361
22913,30320
22913,990
273899,225692
273899,1552148
273899,1244
273899,2372
273899,572541
20653,35747
20653,37233
20653,86086
20653,85686
20653,55070
67373,3085
67373,7164
67373,47774
67373,17930
67373,217510
171759,116446
171759,61831
171759,20904
171759,78040
171759,18702
206296,84223
206296,1188558
206296,212044
206296,1572043
206296,54124
35219,335
35219,39388
35219,52021
35219,58643
35219,87707
28260,89251
28260,56439
28260,2062
28260,31364
28260,47759
7515,16828
7515,10860
7515,52847
7515,976
7515,17442
13075,1579
13075,96223
13075,96224
13075,11160
13075,15376
335866,35551
335866,86653
335866,53255
335866,155293
335866,115888
13510,17521
13510,17288
13510,85064
13510,85065
13510,85066
215881,70456
215881,109438
215881,55086
215881,92614
215881,3713
18238,55466
18238,82806
18238,47654
18238,57578
18238,137325
22600,88969
22600,82190
22600,13098
22600,1195288
22600,1195289
12612,7400
12612,2468
12612,3547
12612,5414
50698,169747
50698,85613
50698,239150
50698,37698
50698,158412
115210,90440
115210,446476
115210,969460
115210,63371
34335,78501
34335,8659
34335,112284
34335,112285
34335,112286
459488,1354401
11302,1243
11302,9565
11302,68934
11302,68935
11302,941548
119458,3900
119458,1070341
119458,62417
119458,1070349
119458,210135
20406,61852
20406,86039
20406,77351
20406,25988
20406,80967
3766,33741
3766,40
3766,11027
3766,33742
3766,2097
18616,83351
18616,43232
18616,83352
18616,59284
18616,83353
18808,131
18808,11826
18808,7499
18808,11885
18808,12799
95755,26209
95755,36594
95755,3085
95755,16644
95755,7904
198062,77870
198062,141433
198062,222121
198062,88995
198062,117470
188652,98310
188652,85177
188652,1086869
188652,97939
188652,100381
174311,22226
174311,13242
174311,39658
174311,50117
174311,176797
153795,10690
153795,11864
153795,36422
153795,6280
153795,211429
17768,18861
17768,40178
17768,8635
17768,19610
17768,64929
13516,17087
13516,46590
13516,939070
13516,203696
13516,939072
98549,34489
98549,17441
98549,9976
98549,98050
98549,54881
312793,1434687
312793,211952
312793,35701
312793,1445528
312793,1163789
309919,234982
309919,429
309919,33488
309919,1146114
309919,81197
299553,16644
299553,90117
299553,134488
299553,1473957
299553,1473958
21309,1064
21309,6384
21309,3126
21309,43774
21309,2778
32235,4512
32235,1733
32235,4174
32235,589
32235,1096796
329540,237740
329540,1006731
329540,204420
329540,140182
329540,26069
26388,10859
26388,43323
26388,559068
26388,537
26388,20767
49020,104561
49020,39658
49020,14887
49020,1284
49020,97576
14048,81425
14048,81426
14048,81428
14048,81429
14048,81432
356987,10862
356987,33306
356987,173500
356987,1227250
356987,1284977
295886,74688
295886,74302
295886,1423440
295886,1423441
295886,1532331
38358,120248
38358,58791
38358,120249
38358,93228
38358,572541
33511,27428
33511,37058
33511,5470
33511,59081
33511,18616
702,10538
702,3084
702,10539
702,9857
702,3143
935,12446
935,862
935,3088
935,4966
935,14253
84175,1055235
84175,1055236
84175,1073500
84175,1073501
84175,1118577
1705,7505
1705,18648
1705,103707
1705,99829
1705,4307
62677,47627
62677,170615
62677,157961
62677,1267004
62677,209
50875,21657
50875,2517
50875,52776
50875,16861
50875,26852
58492,57492
58492,36602
58492,178617
58492,206759
58492,11091
44562,4976
44562,157616
44562,884
44562,173191
44562,13726
37232,239169
37232,239170
37232,239171
37232,239172
37232,239173
4929,190
4929,40056
4929,39816
4929,3798
4929,8258
36334,4110
36334,97777
36334,10539
36334,39816
36334,12310
9783,59216
9783,59213
9783,59214
9783,15423
9783,59215
386826,84763
386826,33052
386826,1220754
386826,56267
386826,1639314
205126,132347
205126,1114366
205126,204975
205126,200615
205126,37979
98557,58150
98557,93820
98557,76667
98557,138323
98557,84115
10894,32799
10894,23958
10894,1772
10894,1582
10894,59090
246449,57395
246449,1107800
246449,1189293
246449,190900
246449,1196455
1688,7505
1688,18666
1688,1793
1688,98797
1688,99829
1999,207
1999,5606
1999,6408
1999,3141
1999,15338
43947,129928
43947,32598
43947,9186
43947,90576
43947,63916
24066,18324
24066,3905
24066,18325
24066,18316
24066,2372
9709,37983
9709,5081
9709,14887
9709,58693
25312,11148
25312,10917
25312,4783
25312,1834
25312,23587
34106,30210
34106,17753
34106,854
34106,30211
34106,39801
11426,13784
11426,12151
11426,20141
11426,17752
11426,4347
13909,4165
13909,30296
13909,103071
13909,8258
13909,4316
206284,113926
206284,11153
206284,7166
206284,2138
206284,56676
27455,62842
27455,65164
27455,97778
27455,11480
27455,97779
66468,1039985
66468,154000
66468,43946
66468,92087
66468,1218183
283686,12041
283686,100
283686,9029
283686,169625
283686,1181403
592,193
592,3096
592,8351
592,8434
592,3
25428,56595
25428,20750
25428,92857
25428,15440
25428,11866
298584,1272291
298584,1129413
298584,206112
298584,16847
298584,145814
10758,41292
10758,51797
10758,65562
10758,57854
10758,1898
11690,15111
11690,58123
11690,695
11690,70591
11690,70254
3083,854
3083,30210
3083,4113
3083,30211
3083,30002
9344,57387
9344,5916
9344,2838
9344,57389
9344,1187713
10707,8447
10707,350
10707,44735
10707,66257
10707,13021
15647,119368
15647,41640
15647,574094
15647,574095
15647,65717
308529,1427888
308529,543530
308529,134488
308529,15111
308529,60652
4174,4111
4174,8487
4174,35193
4174,10160
4174,2642
20156,21089
20156,18658
20156,13550
20156,20173
20156,98
9464,22461
9464,6886
9464,856
9464,2295
9464,2165
49018,17178
49018,9827
49018,17181
49018,10767
49018,7401
13820,5048
13820,2880
13820,3801
13820,65554
13820,58623
127918,1146393
127918,1157956
127918,1157957
127918,1157958
127918,1157959
17113,11856
17113,38670
17113,2229
17113,153516
17113,17142
129139,119592
129139,27104
129139,19278
129139,61178
129139,25908
507,7036
507,1146
507,7037
507,7038
507,7039
4012,30614
4012,34543
4012,9207
4012,1954
4012,34544
14054,3967
14054,6807
14054,11665
14054,52442
14054,12110
323271,177508
323271,1501365
323271,1287586
323271,53718
10972,3064
10972,16560
10972,46395
10972,6164
10972,2839
13066,60074
13066,7404
13066,5149
13066,18050
13066,26974
66025,9781
66025,2047
66025,94103
66025,73336
11908,59231
11908,70899
11908,35596
11908,62596
11908,123149
3082,13848
3082,14027
3082,14438
3082,30194
3082,30195
39541,18992
39541,5149
39541,7166
39541,52480
39541,1051092
1961,11357
1961,112543
1961,11769
1961,20250
1961,20251
51820,103944
51820,80597
51820,32646
51820,18288
51820,31134
291362,76245
291362,150954
291362,1211
291362,1072882
291362,28638
30082,105668
30082,9626
30082,16428
30082,1140620
30082,214496
72913,2955
72913,132078
72913,39520
72913,75604
72913,222131
23963,230
23963,90682
23963,90683
23963,44155
23963,3720
29406,11705
29406,51797
29406,16484
29406,6860
29406,21027
104755,21319
104755,52374
104755,59673
104755,41234
104755,41229
253306,1193861
253306,1288797
253306,1300289
253306,5540
253306,1300290
29595,104310
29595,555214
29595,555215
29595,555216
29595,555217
46729,449
46729,62910
46729,52288
46729,160091
46729,86530
294600,7004
294600,9046
294600,4688
294600,53600
137347,21657
137347,2983
137347,205258
137347,27397
137347,202047
290370,8335
290370,1251993
290370,57172
290370,200920
290370,965413
426469,1513149
426469,1367322
426469,11662
426469,51993
426469,35472
356841,2047
356841,1328
356841,980
356841,11617
356841,60650
347755,987572
347755,83271
347755,84218
347755,1448492
347755,1295282
408,5460
408,288940
408,540747
408,5457
408,5462
39209,738
39209,3783
39209,10018
39209,10020
39209,2567
48463,6818
48463,140529
48463,140530
48463,18749
48463,140531
394047,1440057
394047,1736
394047,1063
394047,223012
394047,33653
312791,496731
312791,500085
312791,444420
312791,1182814
312791,1210485
280381,60848
280381,1229762
280381,1337598
280381,71836
280381,2714
2661,26847
2661,35192
2661,16108
2661,4355
2661,16523
100,973
100,974
100,975
100,976
100,980
218500,587
218500,16433
218500,19453
27845,884
27845,2838
27845,10556
27845,534
27845,223797
52790,9979
52790,650
52790,1188934
52790,1188935
52790,1188936
100275,20258
100275,1067604
100275,90683
100275,21292
100275,230
42033,158360
42033,7868
42033,102760
42033,194370
42033,1109247
19187,6163
19187,20750
19187,43120
19187,16214
46415,69709
46415,1054415
46415,35793
46415,237977
46415,1013936
38570,78320
38570,66524
38570,83352
38570,120720
38570,120721
27588,58899
27588,88076
27588,98271
27588,98272
27588,98274
223,3359
223,3360
223,3361
223,3362
223,3363
9725,58710
9725,55571
9725,37470
9725,58711
9725,37469
28580,7124
28580,20391
28580,101490
28580,79247
28580,79248
23730,11512
23730,11511
23730,90519
23730,387
23730,90528
84197,936226
84197,933832
84197,1163085
84197,188347
84197,933839
46256,488017
46256,7502
46256,147
46256,928572
19997,3149
19997,7664
19997,19216
19997,85409
19997,85410
43266,12308
43266,70035
43266,7505
43266,8841
43266,88460
278316,1224596
278316,1232745
278316,1333665
278316,1333666
278316,588319
1412,1533
1412,8212
1412,13548
1412,1212
1412,32592
176,2130
176,2047
176,2140
176,2136
176,2131
39939,52049
39939,52051
39939,56251
39939,56253
39939,5375
357834,1195183
357834,1046202
357834,9464
357834,1006733
357834,928532
14295,350
14295,103
14295,4756
14295,4602
14295,28042
11219,22600
11219,24367
11219,4090
11219,12969
11219,68642
20770,10871
20770,181575
20770,4971
20770,1812
20770,78589
176124,108532
176124,131935
176124,211599
176124,1080212
176124,124547
500,1037
500,3129
500,147
500,2969
500,884
60400,95624
60400,20369
60400,3363
60400,25173
60400,5461
98369,17347
98369,86132
98369,38666
98369,74136
98369,116514
89750,1515534
89750,1515535
89750,1515536
89750,1515537
89750,1515538
49951,13593
49951,2157
49951,7404
49951,4687
355629,1499081
355629,1499082
355629,1499083
355629,1499084
355629,1499085
16433,9656
16433,18979
16433,16856
16433,6407
16433,5694
15544,51935
15544,78341
15544,43946
15544,39995
15544,51391
43884,8724
43884,8725
43884,8726
43884,81934
43884,3363
107315,820
107315,7073
107315,34915
107315,139473
107315,1041552
13064,105158
13064,13922
13064,95939
13064,227199
13064,3202
59917,104035
59917,54565
59917,2067
59917,101948
59917,56949
157422,7055
157422,1138751
157422,91494
157422,163642
157422,1063782
310933,1162
310933,1466
310933,19384
310933,1410993
310933,19393
7553,10859
7553,1772
7553,15033
7553,28638
7553,40481
12877,14887
12877,20284
12877,20286
12877,70518
12877,122994
39895,1905
39895,62019
39895,55267
39895,43976
39895,44728
55616,1080571
55616,1080339
55616,1080337
55616,1080572
55616,1326419
29697,93913
29697,104686
29697,104687
29697,86320
29697,1306296
50037,134708
50037,27113
50037,143307
50037,1048617
50037,158466
53502,10843
53502,63109
53502,24528
53502,225622
53502,95042
202604,1184745
289,4110
289,4111
289,4112
289,4113
289,3001
27374,97585
27374,97586
27374,97587
27374,97588
27374,97589
811,6905
811,12121
811,12122
811,12123
811,12124
1366,16483
1366,3094
1366,4521
1366,1101
1366,16523
244776,984629
244776,55493
244776,1162670
244776,63758
5769,3926
5769,13326
5769,10021
5769,45465
5769,45466
277685,444211
277685,1385058
277685,155621
277685,1011103
277685,145131
103,380
103,1036
103,1037
103,1038
103,1039
11298,10662
11298,17494
11298,65404
11298,16173
11298,34597
646,738
646,9871
646,9872
646,9873
646,9874
93856,49915
93856,21047
93856,999817
93856,87879
93856,109786
9003,14782
9003,45588
9003,56551
9003,56552
9003,24737
347126,1258700
347126,78501
347126,57171
347126,116431
347126,6719
10092,47628
10092,51936
10092,49623
10092,32362
10092,63275
46705,30614
46705,1812
46705,6858
46705,4735
46705,968528
546,7427
546,7431
546,7430
546,7428
546,7429
76487,134365
76487,141463
76487,114036
76487,579061
76487,94348
5722,45110
5722,45111
5722,45112
5722,45113
5722,45114
39833,93105
39833,48958
39833,21457
39833,29363
39833,15699
1781,19013
1781,23679
1781,18802
1781,19011
1781,46432
18712,4165
18712,103071
18712,34315
18712,41214
18712,78794
7944,1428
7944,1430
7944,1429
7944,53396
7944,53397
171424,1078608
171424,219852
171424,223331
171424,1049540
171424,131771
361475,6238
361475,1379277
361475,1566670
361475,1250809
361475,174745
113947,16861
113947,9994
113947,3905
113947,56455
113947,1099170
18570,83261
18570,54758
18570,1532950
18570,1532952
18570,1532954
83860,930214
83860,930215
83860,930216
83860,55779
41469,15250
41469,1233
41469,11318
41469,126583
41469,32224
244772,41091
244772,19278
244772,36422
244772,15232
244772,467645
50837,550843
50837,12791
50837,16861
50837,34490
50837,55493
248774,213001
248774,496470
248774,12930
248774,1304331
248774,25214
10183,6832
10183,64136
10183,64135
10183,64132
10183,64133
159014,73931
159014,1428
159014,982
159014,10750
159014,3284
32456,3223
32456,3270
32456,69122
32456,37207
32456,55254
49963,2229
49963,8256
49963,23626
49963,36631
49963,143150
13508,8349
13508,2461
13508,31
22597,88961
22597,18082
22597,2844
22597,5367
22597,21721
9707,11357
9707,15531
9707,58681
9707,58682
9707,79592
37532,1985
37532,203683
37532,104789
37532,1520857
26791,114925
26791,143056
26791,11065
8675,34517
8675,55624
8675,34518
8675,42545
8675,55623
13132,15684
13132,11664
13132,62862
13132,48530
13132,22248
47686,15234
47686,65732
47686,49824
47686,186526
47686,14702
46989,8985
46989,51536
46989,11064
46989,3713
46989,60460
192132,34847
192132,1193604
192132,232006
192132,17051
192132,1190917
13198,11663
13198,27855
13198,74242
13198,57451
13198,21200
244267,10692
244267,222330
244267,469759
244267,215055
244267,128645
21413,10959
21413,20220
21413,20189
21413,177219
21413,8183
13362,206946
13362,557885
13362,557886
13362,71797
39183,140152
39183,582438
39183,582439
39183,582440
39183,582441
62402,235276
62402,235277
62402,235278
62402,1132157
62402,1867384
206412,21881
206412,1188912
206412,2171
206412,95604
206412,18277
201132,1455870
201132,1455871
201132,1455872
201132,1455873
201132,1455874
251471,23532
251471,581752
112456,84841
112456,55779
112456,2165
112456,1054837
112456,1054838
20296,72118
20296,85730
20296,85889
20296,85969
20296,76793
